At_ID,At_Class,At_State,Month,Sales
42,Physician,MI,3,5
42,Physician,MI,4,4
42,Physician,MI,5,2
42,Physician,MI,6,1
42,Physician,MI,7,1
42,Physician,MI,8,3
42,Physician,MI,9,2
42,Physician,MI,10,3
42,Physician,MI,11,3
42,Physician,MI,12,5
42,Physician,MI,13,4
42,Physician,MI,14,1
42,Physician,MI,15,4
42,Physician,MI,16,2
42,Physician,MI,17,4
42,Physician,MI,18,1
42,Physician,MI,19,1
42,Physician,MI,20,4
42,Physician,MI,21,4
42,Physician,MI,22,3
42,Physician,MI,23,5
42,Physician,MI,24,1
955,Physician,MI,1,4
955,Physician,MI,2,4
955,Physician,MI,3,4
955,Physician,MI,4,4
955,Physician,MI,5,4
955,Physician,MI,6,4
955,Physician,MI,7,4
955,Physician,MI,8,4
955,Physician,MI,9,4
955,Physician,MI,10,4
955,Physician,MI,11,4
955,Physician,MI,12,4
955,Physician,MI,13,4
955,Physician,MI,14,4
955,Physician,MI,15,4
955,Physician,MI,16,4
955,Physician,MI,17,4
955,Physician,MI,18,4
955,Physician,MI,19,4
955,Physician,MI,20,4
955,Physician,MI,21,4
955,Physician,MI,22,4
955,Physician,MI,23,4
955,Physician,MI,24,4
603,Physician,MI,1,6
603,Physician,MI,2,6
603,Physician,MI,3,4
603,Physician,MI,4,4
603,Physician,MI,5,4
603,Physician,MI,6,4
603,Physician,MI,7,1
603,Physician,MI,8,4
603,Physician,MI,9,5
603,Physician,MI,10,4
603,Physician,MI,11,3
603,Physician,MI,12,2
603,Physician,MI,13,6
603,Physician,MI,14,3
603,Physician,MI,15,6
603,Physician,MI,16,5
603,Physician,MI,17,4
603,Physician,MI,18,2
603,Physician,MI,19,2
603,Physician,MI,20,5
603,Physician,MI,21,3
603,Physician,MI,22,1
603,Physician,MI,23,2
603,Physician,MI,24,5
6,Physician,CA,1,4
6,Physician,CA,2,3
6,Physician,CA,3,5
6,Physician,CA,4,3
6,Physician,CA,5,1
6,Physician,CA,6,5
6,Physician,CA,7,2
6,Physician,CA,8,4
6,Physician,CA,9,4
6,Physician,CA,10,3
6,Physician,CA,11,5
6,Physician,CA,12,4
6,Physician,CA,13,6
6,Physician,CA,14,5
6,Physician,CA,15,4
6,Physician,CA,16,5
6,Physician,CA,17,2
6,Physician,CA,18,2
6,Physician,CA,19,3
6,Physician,CA,20,6
6,Physician,CA,21,6
6,Physician,CA,22,5
6,Physician,CA,23,2
6,Physician,CA,24,6
840,Physician,MI,1,6
840,Physician,MI,2,2
840,Physician,MI,3,3
840,Physician,MI,4,2
840,Physician,MI,5,1
840,Physician,MI,6,6
840,Physician,MI,7,4
840,Physician,MI,8,6
840,Physician,MI,9,1
840,Physician,MI,10,3
840,Physician,MI,11,2
840,Physician,MI,12,1
840,Physician,MI,13,2
840,Physician,MI,14,3
840,Physician,MI,15,2
840,Physician,MI,16,5
840,Physician,MI,17,1
840,Physician,MI,18,1
840,Physician,MI,19,3
840,Physician,MI,20,3
840,Physician,MI,21,4
840,Physician,MI,22,4
840,Physician,MI,23,5
840,Physician,MI,24,2
115,Physician,FL,1,6
115,Physician,FL,2,6
115,Physician,FL,3,1
115,Physician,FL,4,3
115,Physician,FL,5,3
115,Physician,FL,6,2
115,Physician,FL,7,1
115,Physician,FL,8,1
115,Physician,FL,9,1
115,Physician,FL,10,4
115,Physician,FL,11,5
115,Physician,FL,12,5
115,Physician,FL,13,2
115,Physician,FL,14,4
115,Physician,FL,15,2
115,Physician,FL,16,2
115,Physician,FL,17,6
115,Physician,FL,18,2
115,Physician,FL,19,4
115,Physician,FL,20,4
115,Physician,FL,21,2
115,Physician,FL,22,4
115,Physician,FL,23,6
115,Physician,FL,24,6
582,Physician,IL,1,4
582,Physician,IL,2,2
582,Physician,IL,3,1
582,Physician,IL,4,3
582,Physician,IL,5,4
582,Physician,IL,6,4
582,Physician,IL,7,3
582,Physician,IL,8,5
582,Physician,IL,9,5
582,Physician,IL,10,6
582,Physician,IL,11,3
582,Physician,IL,12,2
582,Physician,IL,13,5
582,Physician,IL,14,4
582,Physician,IL,15,3
582,Physician,IL,16,3
582,Physician,IL,17,4
582,Physician,IL,18,4
582,Physician,IL,19,3
582,Physician,IL,20,1
582,Physician,IL,21,2
582,Physician,IL,22,6
582,Physician,IL,23,1
582,Physician,IL,24,4
821,Physician,FL,1,1
821,Physician,FL,2,4
821,Physician,FL,3,1
821,Physician,FL,4,4
821,Physician,FL,5,3
821,Physician,FL,6,2
821,Physician,FL,7,2
821,Physician,FL,8,2
821,Physician,FL,9,4
821,Physician,FL,10,4
821,Physician,FL,11,3
821,Physician,FL,12,1
821,Physician,FL,13,3
821,Physician,FL,14,6
821,Physician,FL,15,5
821,Physician,FL,16,2
821,Physician,FL,17,3
821,Physician,FL,18,3
821,Physician,FL,19,5
821,Physician,FL,20,6
821,Physician,FL,21,4
821,Physician,FL,22,1
821,Physician,FL,23,6
821,Physician,FL,24,4
418,Nurse/Others,FL,1,1
418,Nurse/Others,FL,2,1
418,Nurse/Others,FL,3,1
418,Nurse/Others,FL,4,2
418,Nurse/Others,FL,5,5
418,Nurse/Others,FL,6,5
418,Nurse/Others,FL,7,2
418,Nurse/Others,FL,8,2
418,Nurse/Others,FL,9,6
418,Nurse/Others,FL,10,6
418,Nurse/Others,FL,11,6
418,Nurse/Others,FL,12,2
418,Nurse/Others,FL,13,3
418,Nurse/Others,FL,14,1
418,Nurse/Others,FL,15,1
418,Nurse/Others,FL,16,6
418,Nurse/Others,FL,17,1
418,Nurse/Others,FL,18,4
418,Nurse/Others,FL,19,3
418,Nurse/Others,FL,20,1
418,Nurse/Others,FL,21,5
418,Nurse/Others,FL,22,5
418,Nurse/Others,FL,23,3
418,Nurse/Others,FL,24,5
833,Nurse/Others,IL,1,4
833,Nurse/Others,IL,2,5
833,Nurse/Others,IL,3,2
833,Nurse/Others,IL,4,2
833,Nurse/Others,IL,5,6
833,Nurse/Others,IL,6,1
833,Nurse/Others,IL,7,4
833,Nurse/Others,IL,8,2
833,Nurse/Others,IL,9,6
833,Nurse/Others,IL,10,2
833,Nurse/Others,IL,11,6
833,Nurse/Others,IL,12,4
833,Nurse/Others,IL,13,5
833,Nurse/Others,IL,14,5
833,Nurse/Others,IL,15,1
833,Nurse/Others,IL,16,1
833,Nurse/Others,IL,17,5
833,Nurse/Others,IL,18,3
833,Nurse/Others,IL,19,3
833,Nurse/Others,IL,20,3
833,Nurse/Others,IL,21,5
833,Nurse/Others,IL,22,6
833,Nurse/Others,IL,23,6
833,Nurse/Others,IL,24,4
980,Nurse/Others,MI,1,1
980,Nurse/Others,MI,2,5
980,Nurse/Others,MI,3,5
980,Nurse/Others,MI,4,6
980,Nurse/Others,MI,5,3
980,Nurse/Others,MI,6,1
980,Nurse/Others,MI,7,3
980,Nurse/Others,MI,8,5
980,Nurse/Others,MI,9,1
980,Nurse/Others,MI,10,5
980,Nurse/Others,MI,11,2
980,Nurse/Others,MI,12,4
980,Nurse/Others,MI,13,5
980,Nurse/Others,MI,14,5
980,Nurse/Others,MI,15,4
980,Nurse/Others,MI,16,4
980,Nurse/Others,MI,17,3
980,Nurse/Others,MI,18,3
980,Nurse/Others,MI,19,4
980,Nurse/Others,MI,20,2
980,Nurse/Others,MI,21,5
980,Nurse/Others,MI,22,6
980,Nurse/Others,MI,23,4
980,Nurse/Others,MI,24,4
230,Nurse/Others,CA,1,5
230,Nurse/Others,CA,2,3
230,Nurse/Others,CA,3,6
230,Nurse/Others,CA,4,6
230,Nurse/Others,CA,5,1
230,Nurse/Others,CA,6,1
230,Nurse/Others,CA,7,4
230,Nurse/Others,CA,8,6
230,Nurse/Others,CA,9,4
230,Nurse/Others,CA,10,2
230,Nurse/Others,CA,11,3
230,Nurse/Others,CA,12,5
230,Nurse/Others,CA,13,1
230,Nurse/Others,CA,14,2
230,Nurse/Others,CA,15,1
230,Nurse/Others,CA,16,5
230,Nurse/Others,CA,17,6
230,Nurse/Others,CA,18,1
230,Nurse/Others,CA,19,1
230,Nurse/Others,CA,20,3
230,Nurse/Others,CA,21,3
230,Nurse/Others,CA,22,3
230,Nurse/Others,CA,23,6
230,Nurse/Others,CA,24,5
295,Physician,FL,1,2
295,Physician,FL,2,1
295,Physician,FL,3,4
295,Physician,FL,4,2
295,Physician,FL,5,4
295,Physician,FL,6,5
295,Physician,FL,7,6
295,Physician,FL,8,1
295,Physician,FL,9,4
295,Physician,FL,10,2
295,Physician,FL,11,6
295,Physician,FL,12,5
295,Physician,FL,13,2
295,Physician,FL,14,3
295,Physician,FL,15,6
295,Physician,FL,16,2
295,Physician,FL,17,6
295,Physician,FL,18,2
295,Physician,FL,19,3
295,Physician,FL,20,3
295,Physician,FL,21,4
295,Physician,FL,22,1
295,Physician,FL,23,3
295,Physician,FL,24,4
741,Physician,CA,1,5
741,Physician,CA,2,2
741,Physician,CA,3,5
741,Physician,CA,4,3
741,Physician,CA,5,2
741,Physician,CA,6,6
741,Physician,CA,7,1
741,Physician,CA,8,6
741,Physician,CA,9,4
741,Physician,CA,10,2
741,Physician,CA,11,1
741,Physician,CA,12,2
741,Physician,CA,13,4
741,Physician,CA,14,3
741,Physician,CA,15,5
741,Physician,CA,16,3
741,Physician,CA,17,6
741,Physician,CA,18,5
741,Physician,CA,19,4
741,Physician,CA,20,1
741,Physician,CA,21,2
741,Physician,CA,22,3
741,Physician,CA,23,5
741,Physician,CA,24,3
124,Physician,IL,1,4
124,Physician,IL,2,6
124,Physician,IL,3,5
124,Physician,IL,4,1
124,Physician,IL,5,1
124,Physician,IL,6,1
124,Physician,IL,7,4
124,Physician,IL,8,1
124,Physician,IL,9,1
124,Physician,IL,10,1
124,Physician,IL,11,2
124,Physician,IL,12,3
124,Physician,IL,13,4
124,Physician,IL,14,3
124,Physician,IL,15,4
124,Physician,IL,16,6
124,Physician,IL,17,5
124,Physician,IL,18,5
124,Physician,IL,19,3
124,Physician,IL,20,4
124,Physician,IL,21,1
124,Physician,IL,22,4
124,Physician,IL,23,6
124,Physician,IL,24,1
943,Physician,IL,1,6
943,Physician,IL,2,4
943,Physician,IL,3,6
943,Physician,IL,4,5
943,Physician,IL,5,3
943,Physician,IL,6,6
943,Physician,IL,7,5
943,Physician,IL,8,5
943,Physician,IL,9,1
943,Physician,IL,10,2
943,Physician,IL,11,5
943,Physician,IL,12,1
943,Physician,IL,13,3
943,Physician,IL,14,3
943,Physician,IL,15,3
943,Physician,IL,16,2
943,Physician,IL,17,4
943,Physician,IL,18,5
943,Physician,IL,19,3
943,Physician,IL,20,3
943,Physician,IL,21,4
943,Physician,IL,22,4
943,Physician,IL,23,1
943,Physician,IL,24,6
902,Nurse/Others,CA,1,6
902,Nurse/Others,CA,2,1
902,Nurse/Others,CA,3,3
902,Nurse/Others,CA,4,4
902,Nurse/Others,CA,5,6
902,Nurse/Others,CA,6,5
902,Nurse/Others,CA,7,3
902,Nurse/Others,CA,8,1
902,Nurse/Others,CA,9,6
902,Nurse/Others,CA,10,3
902,Nurse/Others,CA,11,4
902,Nurse/Others,CA,12,6
902,Nurse/Others,CA,13,6
902,Nurse/Others,CA,14,1
902,Nurse/Others,CA,15,6
902,Nurse/Others,CA,16,5
902,Nurse/Others,CA,17,2
902,Nurse/Others,CA,18,4
902,Nurse/Others,CA,19,2
902,Nurse/Others,CA,20,5
902,Nurse/Others,CA,21,6
902,Nurse/Others,CA,22,5
902,Nurse/Others,CA,23,5
902,Nurse/Others,CA,24,2
519,Nurse/Others,CA,1,2
519,Nurse/Others,CA,2,2
519,Nurse/Others,CA,3,2
519,Nurse/Others,CA,4,4
519,Nurse/Others,CA,5,2
519,Nurse/Others,CA,6,1
519,Nurse/Others,CA,7,1
519,Nurse/Others,CA,8,2
519,Nurse/Others,CA,9,3
519,Nurse/Others,CA,10,1
519,Nurse/Others,CA,11,4
519,Nurse/Others,CA,12,5
519,Nurse/Others,CA,13,5
519,Nurse/Others,CA,14,6
519,Nurse/Others,CA,15,5
519,Nurse/Others,CA,16,5
519,Nurse/Others,CA,17,6
519,Nurse/Others,CA,18,1
519,Nurse/Others,CA,19,4
519,Nurse/Others,CA,20,2
519,Nurse/Others,CA,21,2
519,Nurse/Others,CA,22,4
519,Nurse/Others,CA,23,3
519,Nurse/Others,CA,24,3
195,Physician,FL,1,3
195,Physician,FL,2,3
195,Physician,FL,3,3
195,Physician,FL,4,3
195,Physician,FL,5,3
195,Physician,FL,6,3
195,Physician,FL,7,3
195,Physician,FL,8,3
195,Physician,FL,9,3
195,Physician,FL,10,3
195,Physician,FL,11,3
195,Physician,FL,12,3
195,Physician,FL,13,3
195,Physician,FL,14,3
195,Physician,FL,15,3
195,Physician,FL,16,3
195,Physician,FL,17,3
195,Physician,FL,18,3
195,Physician,FL,19,3
195,Physician,FL,20,3
195,Physician,FL,21,3
195,Physician,FL,22,3
195,Physician,FL,23,3
195,Physician,FL,24,3
493,Nurse/Others,NY,1,2
493,Nurse/Others,NY,2,1
493,Nurse/Others,NY,3,1
493,Nurse/Others,NY,4,5
493,Nurse/Others,NY,5,1
493,Nurse/Others,NY,6,3
493,Nurse/Others,NY,7,2
493,Nurse/Others,NY,8,4
493,Nurse/Others,NY,9,1
493,Nurse/Others,NY,10,5
493,Nurse/Others,NY,11,1
493,Nurse/Others,NY,12,1
493,Nurse/Others,NY,13,6
493,Nurse/Others,NY,14,6
493,Nurse/Others,NY,15,1
493,Nurse/Others,NY,16,4
493,Nurse/Others,NY,17,2
493,Nurse/Others,NY,18,2
493,Nurse/Others,NY,19,4
493,Nurse/Others,NY,20,1
493,Nurse/Others,NY,21,4
493,Nurse/Others,NY,22,1
493,Nurse/Others,NY,23,1
493,Nurse/Others,NY,24,3
235,Physician,NY,1,2
235,Physician,NY,2,2
235,Physician,NY,3,2
235,Physician,NY,4,2
235,Physician,NY,5,2
235,Physician,NY,6,2
235,Physician,NY,7,2
235,Physician,NY,8,2
235,Physician,NY,9,2
235,Physician,NY,10,2
235,Physician,NY,11,2
235,Physician,NY,12,2
235,Physician,NY,13,2
235,Physician,NY,14,2
235,Physician,NY,15,2
235,Physician,NY,16,2
235,Physician,NY,17,2
235,Physician,NY,18,2
235,Physician,NY,19,2
235,Physician,NY,20,2
235,Physician,NY,21,2
235,Physician,NY,22,2
235,Physician,NY,23,2
235,Physician,NY,24,2
252,Physician,FL,1,4
252,Physician,FL,2,6
252,Physician,FL,3,2
252,Physician,FL,4,2
252,Physician,FL,5,1
252,Physician,FL,6,4
252,Physician,FL,7,2
252,Physician,FL,8,2
252,Physician,FL,9,4
252,Physician,FL,10,2
252,Physician,FL,11,3
252,Physician,FL,12,1
252,Physician,FL,13,2
252,Physician,FL,14,6
252,Physician,FL,15,5
252,Physician,FL,16,5
252,Physician,FL,17,3
252,Physician,FL,18,6
252,Physician,FL,19,6
252,Physician,FL,20,3
252,Physician,FL,21,2
252,Physician,FL,22,1
252,Physician,FL,23,1
252,Physician,FL,24,6
692,Physician,MI,1,3
692,Physician,MI,2,4
692,Physician,MI,3,6
692,Physician,MI,4,2
692,Physician,MI,5,4
692,Physician,MI,6,6
692,Physician,MI,7,6
692,Physician,MI,8,2
692,Physician,MI,9,6
692,Physician,MI,10,5
692,Physician,MI,11,5
692,Physician,MI,12,6
692,Physician,MI,13,4
692,Physician,MI,14,5
692,Physician,MI,15,1
692,Physician,MI,16,6
692,Physician,MI,17,3
692,Physician,MI,18,5
692,Physician,MI,19,1
692,Physician,MI,20,3
692,Physician,MI,21,5
692,Physician,MI,22,3
692,Physician,MI,23,3
692,Physician,MI,24,6
809,Physician,FL,1,3
809,Physician,FL,2,3
809,Physician,FL,3,2
809,Physician,FL,4,4
809,Physician,FL,5,3
809,Physician,FL,6,5
809,Physician,FL,7,2
809,Physician,FL,8,6
809,Physician,FL,9,5
809,Physician,FL,10,6
809,Physician,FL,11,5
809,Physician,FL,12,2
809,Physician,FL,13,5
809,Physician,FL,14,2
809,Physician,FL,15,2
809,Physician,FL,16,5
809,Physician,FL,17,3
809,Physician,FL,18,3
809,Physician,FL,19,2
809,Physician,FL,20,4
809,Physician,FL,21,3
809,Physician,FL,22,1
809,Physician,FL,23,2
809,Physician,FL,24,1
430,Physician,MI,1,6
430,Physician,MI,2,2
430,Physician,MI,3,5
430,Physician,MI,4,6
430,Physician,MI,5,2
430,Physician,MI,6,1
430,Physician,MI,7,6
430,Physician,MI,8,6
430,Physician,MI,9,2
430,Physician,MI,10,6
430,Physician,MI,11,1
430,Physician,MI,12,2
430,Physician,MI,13,4
430,Physician,MI,14,3
430,Physician,MI,15,6
430,Physician,MI,16,1
430,Physician,MI,17,5
430,Physician,MI,18,2
430,Physician,MI,19,2
430,Physician,MI,20,2
430,Physician,MI,21,4
430,Physician,MI,22,3
430,Physician,MI,23,1
430,Physician,MI,24,6
817,Physician,NY,1,1
817,Physician,NY,2,1
817,Physician,NY,3,1
817,Physician,NY,4,1
817,Physician,NY,5,1
817,Physician,NY,6,1
817,Physician,NY,7,1
817,Physician,NY,8,1
817,Physician,NY,9,1
817,Physician,NY,10,1
817,Physician,NY,11,1
817,Physician,NY,12,1
817,Physician,NY,13,1
817,Physician,NY,14,1
817,Physician,NY,15,1
817,Physician,NY,16,1
817,Physician,NY,17,1
817,Physician,NY,18,1
817,Physician,NY,19,1
817,Physician,NY,20,1
817,Physician,NY,21,1
817,Physician,NY,22,1
817,Physician,NY,23,1
817,Physician,NY,24,1
478,Physician,FL,1,4
478,Physician,FL,2,1
478,Physician,FL,3,2
478,Physician,FL,4,4
478,Physician,FL,5,2
478,Physician,FL,6,1
478,Physician,FL,7,5
478,Physician,FL,8,5
478,Physician,FL,9,1
478,Physician,FL,10,4
478,Physician,FL,11,2
478,Physician,FL,12,3
478,Physician,FL,13,2
478,Physician,FL,14,2
478,Physician,FL,15,2
478,Physician,FL,16,4
478,Physician,FL,17,5
478,Physician,FL,18,1
478,Physician,FL,19,4
478,Physician,FL,20,2
478,Physician,FL,21,1
478,Physician,FL,22,3
478,Physician,FL,23,2
478,Physician,FL,24,2
512,Nurse/Others,IL,1,2
512,Nurse/Others,IL,2,3
512,Nurse/Others,IL,3,2
512,Nurse/Others,IL,4,3
512,Nurse/Others,IL,5,6
512,Nurse/Others,IL,6,4
512,Nurse/Others,IL,7,4
512,Nurse/Others,IL,8,5
512,Nurse/Others,IL,9,5
512,Nurse/Others,IL,10,6
512,Nurse/Others,IL,11,1
512,Nurse/Others,IL,12,5
512,Nurse/Others,IL,13,4
512,Nurse/Others,IL,14,4
512,Nurse/Others,IL,15,6
512,Nurse/Others,IL,16,3
512,Nurse/Others,IL,17,4
512,Nurse/Others,IL,18,4
512,Nurse/Others,IL,19,5
512,Nurse/Others,IL,20,3
512,Nurse/Others,IL,21,4
512,Nurse/Others,IL,22,3
512,Nurse/Others,IL,23,5
512,Nurse/Others,IL,24,4
581,Physician,CA,1,3
581,Physician,CA,2,2
581,Physician,CA,3,2
581,Physician,CA,4,6
581,Physician,CA,5,5
581,Physician,CA,6,6
581,Physician,CA,7,3
581,Physician,CA,8,3
581,Physician,CA,9,3
581,Physician,CA,10,1
581,Physician,CA,11,4
581,Physician,CA,12,6
581,Physician,CA,13,6
581,Physician,CA,14,4
581,Physician,CA,15,6
581,Physician,CA,16,1
581,Physician,CA,17,1
581,Physician,CA,18,5
581,Physician,CA,19,6
581,Physician,CA,20,4
581,Physician,CA,21,4
581,Physician,CA,22,2
581,Physician,CA,23,5
581,Physician,CA,24,5
781,Physician,NY,1,4
781,Physician,NY,2,6
781,Physician,NY,3,3
781,Physician,NY,4,6
781,Physician,NY,5,4
781,Physician,NY,6,6
781,Physician,NY,7,1
781,Physician,NY,8,3
781,Physician,NY,9,1
781,Physician,NY,10,6
781,Physician,NY,11,1
781,Physician,NY,12,5
781,Physician,NY,13,3
781,Physician,NY,14,2
781,Physician,NY,15,5
781,Physician,NY,16,3
781,Physician,NY,17,3
781,Physician,NY,18,6
781,Physician,NY,19,3
781,Physician,NY,20,6
781,Physician,NY,21,3
781,Physician,NY,22,1
781,Physician,NY,23,4
781,Physician,NY,24,3
641,Physician,MI,1,6
641,Physician,MI,2,4
641,Physician,MI,3,6
641,Physician,MI,4,5
641,Physician,MI,5,4
641,Physician,MI,6,6
641,Physician,MI,7,3
641,Physician,MI,8,5
641,Physician,MI,9,4
641,Physician,MI,10,4
641,Physician,MI,11,4
641,Physician,MI,12,3
641,Physician,MI,13,5
641,Physician,MI,14,6
641,Physician,MI,15,4
641,Physician,MI,16,2
641,Physician,MI,17,5
641,Physician,MI,18,6
641,Physician,MI,19,3
641,Physician,MI,20,4
641,Physician,MI,21,1
641,Physician,MI,22,1
641,Physician,MI,23,6
641,Physician,MI,24,2
220,Physician,IL,1,2
220,Physician,IL,2,1
220,Physician,IL,3,6
220,Physician,IL,4,6
220,Physician,IL,5,3
220,Physician,IL,6,5
220,Physician,IL,7,4
220,Physician,IL,8,3
220,Physician,IL,9,6
220,Physician,IL,10,6
220,Physician,IL,11,2
220,Physician,IL,12,2
220,Physician,IL,13,6
220,Physician,IL,14,2
220,Physician,IL,15,4
220,Physician,IL,16,6
220,Physician,IL,17,5
220,Physician,IL,18,3
220,Physician,IL,19,1
220,Physician,IL,20,3
220,Physician,IL,21,1
220,Physician,IL,22,2
220,Physician,IL,23,3
220,Physician,IL,24,4
109,Nurse/Others,IL,1,4
109,Nurse/Others,IL,2,3
109,Nurse/Others,IL,3,4
109,Nurse/Others,IL,4,3
109,Nurse/Others,IL,5,5
109,Nurse/Others,IL,6,6
109,Nurse/Others,IL,7,5
109,Nurse/Others,IL,8,5
109,Nurse/Others,IL,9,4
109,Nurse/Others,IL,10,3
109,Nurse/Others,IL,11,2
109,Nurse/Others,IL,12,4
109,Nurse/Others,IL,13,2
109,Nurse/Others,IL,14,2
109,Nurse/Others,IL,15,5
109,Nurse/Others,IL,16,4
109,Nurse/Others,IL,17,1
109,Nurse/Others,IL,18,1
109,Nurse/Others,IL,19,3
109,Nurse/Others,IL,20,3
109,Nurse/Others,IL,21,3
109,Nurse/Others,IL,22,2
109,Nurse/Others,IL,23,2
109,Nurse/Others,IL,24,6
687,Physician,CA,1,6
687,Physician,CA,2,6
687,Physician,CA,3,4
687,Physician,CA,4,3
687,Physician,CA,5,6
687,Physician,CA,6,6
687,Physician,CA,7,1
687,Physician,CA,8,3
687,Physician,CA,9,4
687,Physician,CA,10,5
687,Physician,CA,11,1
687,Physician,CA,12,6
687,Physician,CA,13,4
687,Physician,CA,14,6
687,Physician,CA,15,4
687,Physician,CA,16,2
687,Physician,CA,17,2
687,Physician,CA,18,4
687,Physician,CA,19,5
687,Physician,CA,20,4
687,Physician,CA,21,5
687,Physician,CA,22,4
687,Physician,CA,23,4
687,Physician,CA,24,6
471,Physician,CA,1,4
471,Physician,CA,2,3
471,Physician,CA,3,2
471,Physician,CA,4,6
471,Physician,CA,5,5
471,Physician,CA,6,3
471,Physician,CA,7,5
471,Physician,CA,8,4
471,Physician,CA,9,6
471,Physician,CA,10,4
471,Physician,CA,11,3
471,Physician,CA,12,1
471,Physician,CA,13,4
471,Physician,CA,14,4
471,Physician,CA,15,3
471,Physician,CA,16,1
471,Physician,CA,17,6
471,Physician,CA,18,6
471,Physician,CA,19,1
471,Physician,CA,20,3
471,Physician,CA,21,1
471,Physician,CA,22,6
471,Physician,CA,23,4
471,Physician,CA,24,4
201,Physician,CA,1,5
201,Physician,CA,2,5
201,Physician,CA,3,5
201,Physician,CA,4,5
201,Physician,CA,5,5
201,Physician,CA,6,5
201,Physician,CA,7,5
201,Physician,CA,8,5
201,Physician,CA,9,5
201,Physician,CA,10,5
201,Physician,CA,11,5
201,Physician,CA,12,5
201,Physician,CA,13,5
201,Physician,CA,14,5
201,Physician,CA,15,5
201,Physician,CA,16,5
201,Physician,CA,17,5
201,Physician,CA,18,5
201,Physician,CA,19,5
201,Physician,CA,20,5
201,Physician,CA,21,5
201,Physician,CA,22,5
201,Physician,CA,23,5
201,Physician,CA,24,5
300,Physician,IL,1,4
300,Physician,IL,2,3
300,Physician,IL,3,5
300,Physician,IL,4,5
300,Physician,IL,5,3
300,Physician,IL,6,5
300,Physician,IL,7,6
300,Physician,IL,8,3
300,Physician,IL,9,5
300,Physician,IL,10,6
300,Physician,IL,11,5
300,Physician,IL,12,3
300,Physician,IL,13,1
300,Physician,IL,14,6
300,Physician,IL,15,1
300,Physician,IL,16,4
300,Physician,IL,17,3
300,Physician,IL,18,1
300,Physician,IL,19,3
300,Physician,IL,20,3
300,Physician,IL,21,6
300,Physician,IL,22,6
300,Physician,IL,23,4
300,Physician,IL,24,6
367,Physician,CA,1,3
367,Physician,CA,2,3
367,Physician,CA,3,5
367,Physician,CA,4,4
367,Physician,CA,5,3
367,Physician,CA,6,6
367,Physician,CA,7,1
367,Physician,CA,8,3
367,Physician,CA,9,3
367,Physician,CA,10,2
367,Physician,CA,11,3
367,Physician,CA,12,1
367,Physician,CA,13,5
367,Physician,CA,14,6
367,Physician,CA,15,4
367,Physician,CA,16,1
367,Physician,CA,17,4
367,Physician,CA,18,5
367,Physician,CA,19,5
367,Physician,CA,20,1
367,Physician,CA,21,4
367,Physician,CA,22,2
367,Physician,CA,23,1
367,Physician,CA,24,5
426,Physician,CA,1,3
426,Physician,CA,2,6
426,Physician,CA,3,5
426,Physician,CA,4,1
426,Physician,CA,5,2
426,Physician,CA,6,2
426,Physician,CA,7,5
426,Physician,CA,8,2
426,Physician,CA,9,2
426,Physician,CA,10,6
426,Physician,CA,11,1
426,Physician,CA,12,6
426,Physician,CA,13,5
426,Physician,CA,14,3
426,Physician,CA,15,5
426,Physician,CA,16,1
426,Physician,CA,17,3
426,Physician,CA,18,3
426,Physician,CA,19,2
426,Physician,CA,20,6
426,Physician,CA,21,6
426,Physician,CA,22,1
426,Physician,CA,23,4
426,Physician,CA,24,5
472,Physician,CA,1,1
472,Physician,CA,2,1
472,Physician,CA,3,1
472,Physician,CA,4,1
472,Physician,CA,5,1
472,Physician,CA,6,1
472,Physician,CA,7,1
472,Physician,CA,8,1
472,Physician,CA,9,1
472,Physician,CA,10,1
472,Physician,CA,11,1
472,Physician,CA,12,1
472,Physician,CA,13,1
472,Physician,CA,14,1
472,Physician,CA,15,1
472,Physician,CA,16,1
472,Physician,CA,17,1
472,Physician,CA,18,1
472,Physician,CA,19,1
472,Physician,CA,20,1
472,Physician,CA,21,1
472,Physician,CA,22,1
472,Physician,CA,23,1
472,Physician,CA,24,1
592,Nurse/Others,MI,1,4
592,Nurse/Others,MI,2,2
